GeneID	1	2	3
730227	0	0	0.04816
7832	2.621	0.938	1.669
2331	0.5892	0	0
102723530	0	0.07442	0.02207
107985250	0	0	0
5549	0.03757	0.1157	0.02288
26254	0	0.05833	0
105371690	0	0	0.03342
493	0.4897	0.467	0.1065
677843	0	0	0
84719	0	0	0.05168
102723540	0	0	0
54900	0	0.02147	0.1273
9877	7.018	9.374	7.722
100381270	1.77	0.7833	0.6318
6635	0.5061	0.6497	0.4238
105371690	0	0	0
284573	0	0	0
9580	0.02647	0	0.01612
55224	0	0.0337	0
101929440	0	0	0
5972	0	0	0
3814	0	0	0
127845	0	0	0
22874	0.02516	0.02584	0
127841	0	0	0
84919	0	1.03	0.2958
5287	0	0.116	0.04814
100189120	0	0	0
100189420	0	0	0
4194	0.1444	0.8367	0.1947
105371690	0	0.1593	0.01717
10446	0	0	0
105371690	0	0	0
105371700	0	0.122	0.1086
105371690	0	0	0
23114	0	0.009474	0.01686
6900	0	0	0.007076
388730	0	0.1671	0.2973
5929	0.02461	0.556	0.4496
25778	1.074	0.6066	0.7113
9911	6.131	11.05	10.21
101929460	0	0	0
81788	0.9276	0.3493	0.5084
55220	0	0	0.09134
284576	0.03897	0	0
105371700	0	0	0
93273	0	0.1697	0
101669760	0	0	0
442891	0	0	0
284577	0	0	0.0479
100189100	0	0	0
5129	0	0	0.0151
284578	0	0.03082	0
148808	0	0.08228	0.309
2005	0.3842	0.7234	0.7577
85414	0.3516	1.838	1.168
105371700	0	0	0.3708
64710	4.798	3.043	1.353
8934	0.9911	0.2545	0.83
105371700	0	0	0.2031
254428	0	0.1533	0
148811	0	0.1029	0.122
107985250	0	0	0
284581	0	0	0.02156
115019	0	0.04599	0.01364
103021300	0	0	0
103021300	3.27	3.358	4.694
338382	0	0	0.01786
1510	0	0	0.05911
440712	0	0.353	0.05234
105372860	0	0	0.08907
553	0	0	0
105372870	0	0.532	0
105372870	0	0	0
729533	0	0.06111	0.08455
23380	0.4414	0.9646	0.8271
9641	0	0.4341	0.3862
102466200	0	0	0
83593	3.605	2.082	3.369
1939	0	0.569	0.3133
105372880	0.09457	0	0.1728
8444	0.3253	0.3207	0.4993
9261	2.176	3.558	1.761
105372880	0	0.06185	0.1284
3586	0	0	0
29949	0	0	0.02013
105372880	0	0	0
50604	0	0.3989	0.1577
105372880	0	0.1681	0
11009	0	0	0.09812
9214	0.4609	0.03641	0.6693
5284	0	0.02578	0.03058
83953	0	0.1085	0.1073
79098	1.889	2.102	3.536
107984110	0	1.546	0
55432	1.03	1.877	2.48
5208	0.04633	0.1808	0.01693
725	0	0.1268	0
722	0	0.1406	0.02779
107985250	0	0.05018	0.04959
1604	13.07	10.95	10.83
105372880	0.1405	0	0.04277
1380	0	0.1576	0.1246
1378	0	0.8703	0.3593
1379	0.237	0.4259	2.057
4179	12.21	19.25	13.92
100128540	0.04815	0.2472	0.08796
407026	0	0	0
407025	0	0	0
148696	0	0.02639	0
947	0	0.1091	0.07276
107985250	0	0.3698	0
105372880	0	0.02364	0
5362	0	0.2703	0.2074
105372890	0.09251	0	0
105372880	0	0	0
105372890	0	0	0
105372890	0	0	0.2095
107985460	0	0	0
107985250	0.3477	0.255	0.03025
105372890	0	0.01553	0
105372890	0	0	0
105372890	0	0	0
107985260	0.4727	0	0.07197
105372890	0	0.3741	0.2219
105372900	0	0	0.2221
105372900	0	0	0
105372900	0	0	0
101929480	0	0	0
642587	0	0	0
406988	0	0	0
105372900	0	0	0
105372900	0	0	0.2973
107985260	0	0.1488	0.01261
57172	0	0	0
3914	0	0	0
100422890	0	0	0
101930110	0	0	0.24
50486	0.866	2.922	5.5
3290	0	0	0
80342	1.643	0.6656	0.5921
148304	0.3471	0.1901	0.1973
3664	0	0.148	0.04389
27042	0	0.1699	0.06975
255928	0	0.02399	0.03319
574036	0	0	0
56256	0	0.05861	0.06951
107985260	0	0	0
55733	0	0.2651	0.09432
3756	0	0	0.007783
105372900	0	0.06016	0
100874300	0	0	0
105372900	0.8173	0.3357	0.2986
55758	2.337	4.066	9.782
7188	0.01308	0.3224	0.2071
107985260	0	0.3807	0
84791	0.4289	2.349	0.8707
107985260	0.09482	0	0.05774
343035	0	0	0.0276
107985260	0	0	0
107985260	0	0	0.04286
7779	0.3678	0.9065	1.131
105372900	1.514	1.036	2.015
105748980	0	0	0
4751	0	0.5096	0.2216
91548	0	0	0
105372900	0	0	0.125
9926	2.844	2.867	1.931
102723730	0	0.2268	0
25896	0	0.1021	0.1816
51514	0	0.02369	0.0281
100131200	4.595	4.916	5.83
100422950	0	0	0
101929540	0	0	0
5525	7.91	13.37	7.529
107985260	0	0.1069	0
692157	0	0	0
55248	3.632	2.297	2.159
105372910	13.89	7.039	13.65
29937	114.4	138.8	152
105372910	0	0	0
105372910	0	0	0
101929560	0	0	0
467	0.4624	0.3265	0.5632
149647	0	0	0
102723760	0	0	0.08252
55509	0	0.2816	0.2087
25936	0.1365	0.4573	0.4418
128387	0.7703	0.458	3.605
149643	1.713	0	0
642946	0	0.1181	0.07006
28982	0	0.1441	0.1603
79805	0	0	0.01476
90806	0	0.7105	0.4213
26750	0.2363	0.5546	0.7812
105372910	0	0.02275	0.06744
100505830	0	0	0
100861500	0	0	0.03463
5629	0	0.07947	0.006733
105372910	0	0	0.4177
56950	17.53	31.8	28.81
107985260	2.244	3.509	3.354
5784	0.01595	0.03276	0.02914
1063	0.2811	0.03207	0.05072
105372920	0	0	0
105372920	0	0	0
3776	0	0.0344	0.0204
105372920	0	0	0
51133	0	0.3809	0.2097
7399	0	0.01649	0.02282
102723830	0	0	0.1432
105372920	0	0	0.06522
107985600	0	0.2276	0
2104	0	0.04861	0.008237
107985460	0	0	0
105372920	0	0	0
55105	0	0.1736	0.08363
128153	0	0.07373	0.02186
103752560	0	0	0
100885800	0	0	0.04167
105372920	0	0	0
101929630	0	0	0
105372920	0	0	0
51018	0.7995	0.2153	0.03193
728463	1.946	0.1998	0.237
7042	0.1986	1.835	0.4397
103611160	0.7911	1.3	0.3372
440714	1.989	1.167	0.2595
105372920	0	0.1102	0
105372920	2.956	0.7588	0
643723	15.63	14.21	32.25
127018	6.997	5.468	7.284
107984020	0.02126	0.04366	0
102723890	0	0	0
107985270	0	0	0
643136	0.5229	0.9806	0.6092
105372930	0	0.1827	0.1084
55532	0	0.0637	0.01511
107985280	0	0	0
2058	2.842	1.049	0.9465
10380	0	0.263	0.416
55699	2.487	1.103	0.1496
105373480	0	0	0.1838
406997	0	0	0.6
406969	0	0	0
25782	0.8364	2.914	1.674
100302230	0	0	0
677818	0	0	0
6791	0	0.362	0
105372930	0	0.3066	0
105372930	0.1082	0.2221	0
4139	0	0.05318	0
79762	0.1125	0.308	0.2511
54996	0	0.06713	0.07961
64757	0	0.1099	0.07968
106481170	0	0	0
101929730	0	0	0
100873920	0	0	0.9378
3142	0.09689	0	0.295
105372930	0	0	0
101929750	0	0.2461	0.271
107985300	0	0	0
105372930	0.4658	0	0
400804	0	0	0
105372930	0	0.6772	0
107985460	0	0	0
105372940	0	0	0
11221	0.01287	0	0.07055
105372940	0	0	0.03485
107985300	0	0	0
101929770	0	0	0
105372950	0	0	0
110806280	0	0	0.1497
107985310	0	0	0
100189380	0	0	0
105372960	0	0.2479	0
79802	0	0.1274	0.04532
9015	0.2044	0.06998	0.1522
100506160	0	0	0.2071
107985320	0	0	0
375056	0.4188	1.254	0.5171
64853	8.261	10.25	7.72
148362	10.23	15.27	16.68
400823	0.2732	0.7215	0.2021
105372980	0	0	0
84976	0.09114	0.07799	0.02775
102724050	0	0.1132	0
107985320	0	0.03693	0.219
7100	30.02	34.06	13.29
55061	0	0	0
105373020	0	0	0.06191
164127	0	0	0
105373030	0	0	0
388743	0.769	0.6142	0.6765
105373280	3.24	1.435	0.8124
824	45.46	112.6	120.9
105373050	0	0	0
105373040	0	0.7354	0.2908
7159	3.073	4.231	2.482
441124	0	0.07553	0.04479
100287500	0.2257	0.3372	0.08748
105373060	0	0.1043	0.1856
105373060	0	0.5007	0.08483
23219	0	0.1641	0.3892
8560	1.447	0.7893	0.826
101927140	0	0.2818	0
101927160	0.1638	0.3365	0.09977
4931	0.1961	0.4475	0.2919
100313770	0	1.568	0
29097	0.09648	0.1734	0.2057
80232	2.903	6.977	7.532
100616470	0	0	0
149111	0.883	0.4534	0.3227
102723820	0	0	0
105373110	0	0.05763	0.05696
107985340	0	0.3934	0.02592
105373110	0	0.1056	0
105373110	0	0	0.204
127602	0	0.1513	0.06807
3930	3.324	3.141	3.021
105373110	0	0.9432	0.7881
55740	0.7435	0.1321	0.0653
102723830	0	0.04108	0.1218
107985350	0	0.04415	0
6726	47.03	39.78	47.02
2052	0.09335	0.1438	0.2274
9725	6.404	10.74	5.705
10637	3.199	6.776	5.764
29920	66.15	102.2	63.32
102466270	0	0	0
7044	0.3104	1.184	0.6481
163859	0.1087	1.731	1.755
3020	523.9	518.5	600.6
105373110	0	0	0
64746	1.966	0.6211	1.4
107985350	0.7372	0.5047	0.898
101927250	0	0	0.1798
83881	0	0.6715	0
286826	0	0.1232	0.03654
142	1.607	1.483	1.012
105373120	0	0	0
105373120	0	0	0
375057	0.01394	0.01431	0
3707	0.07379	0.6592	0.2696
100506440	0	0	0.196
105373120	0	0	0
105373120	0	0	0
5664	0	0.3306	0.06126
107985350	0	0	0
56997	1.532	1.51	0.7091
105379280	0	0	0
8476	0.5314	1.026	0.7589
107985460	0	0	0.1158
105373120	0	0	0
339500	0.1753	0.4601	0.3144
401983	0	0	0.7675
116841	0.6266	0.1685	0.1726
65094	0.6867	0	0.2214
105373290	0	0	0
339501	0	0.4238	0.1005
7483	0	0	0
100847070	0	0	0
107985360	0	0	0
89780	0	0	0
100506570	0	0	0
375	403.2	508.4	308.3
100500810	0	1.409	0
79169	0.2212	0.07571	0.3592
128308	1.365	0.6167	0.3159
2987	37.12	51.81	45.91
57165	0	0	0
574432	0	0.1736	0
200205	0	0	0.08387
574407	0	0	0.01868
84033	0.03019	0	0.009194
101927400	0	0	0
81559	0	0.164	0.1216
102465440	0	0	0
51127	0	0	0.05201
8290	0	0.4628	0.2744
92815	0	0	0.2661
128312	0	0	0
100616310	0	0	0
149603	1.356	6.353	2.519
100129090	0	0	0
105373120	0	0	0
100169750	0	0	0
100169750	0	0	0
100169750	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169760	0	0	0
100169770	0	0	0
100169770	0	0	0
58480	0.02488	1.15	1.333
574029	0	0	0
100169770	0	0	0
105373140	0	0	0
105373160	0	0	0
112267870	0	0.008013	0.01901
102723940	0	0.1052	0.4367
105373160	0.02655	0.2181	0.01617
5867	98.02	137.9	219
126731	1.533	3.013	6.071
58	0	0.07464	0
55746	0	0.5769	0.8236
101927480	0	0	0
23456	2.857	4.112	5.386
27097	0.1671	0.8736	0.3516
9816	0	0.3144	0.09324
105373160	0	0	0
107985460	0	0	0
105373160	0	0	0
101927500	0	0	0
105373160	0	0	0
101927530	1.3	0.3337	0
2590	0.6435	3.023	1.626
79605	0	0.04079	0
105373160	0.3619	0	0
105373160	0	0	0
107985360	0	0.4168	0.04944
101927550	0	0	0
22796	0.4805	0.3037	0.9004
107985360	0	0	0
183	0	0.1578	0
105373170	0	0.3754	0
10753	0	0.02403	0
107985360	0	0	0
84886	51	73.23	80.18
101927600	0	0.2803	0.1662
105373170	0	0.3535	0
79573	0.01556	0.5272	0.1516
64801	1.182	0.8944	1.061
375061	6.562	3.11	12.43
100302130	8.938	1.147	19.05
440730	0	0.03447	0.006815
149373	0	0	0
128061	0.3789	0.7004	0.3692
8443	4.722	6.561	2.683
112268260	0	0.1349	0
149371	0.68	0.1091	0.22
83932	0.7906	0.4639	0.1376
107985360	0	0	0.02571
54583	2.107	0.1097	0.5485
645339	0	0	0.1728
100303450	0.1442	0.5354	0.1284
7257	2.88	11.11	3.057
100287810	0	0	0.1106
27185	0	0.07438	0.0147
105373170	0	0	0.03854
27184	0	0	0
104472710	0	0	0
105373170	0.2504	0.1543	0
105373170	0	0.1751	0
101929900	0	0	0
105373200	0	0	0
105373200	0	0.3442	0
57568	0	0.09437	0.01865
105373200	0	0.8975	0
101927680	0	0.0545	0
107983960	0	0	0
54627	0	0.0408	0
101927710	0	0.09836	0
105373200	0	0	0
107985360	0	0.2386	0
84284	0	0.1513	0.2094
80003	0	0.1111	0.007318
84451	0	0.1896	0.08993
3775	0	0	0.072
100616390	0	0	0
107985360	0	0	0
148641	0	0.03167	0
107985360	0.03556	0.1095	0.08662
102724100	0	0.05882	0.03488
105373210	0	0.3895	0.05774
100616380	0	0	0
101927760	0	0.5797	0.2578
388753	0.8526	0.3891	0.2885
6894	0	0.1094	0.07139
100506800	0	0.03891	0
107985460	0	0	0
359948	0.1394	0.5251	0.8634
100302690	1.385	0.09806	0.02908
101927790	0	0	0
105373210	0	0	0
105373210	0	0	0
105373210	0	0.1151	0
100506810	0.6	0	0
105373210	0	0.09832	0
107985360	0	0	0.05989
100130250	0	0	0.02707
107985360	0	0	0
105373210	0	0.2105	0
101927850	0	0	0.07424
107985370	0	0	0
731656	0	0	0
107985750	0	0.1632	0
9804	3.301	3.763	1.468
105379280	0	0	0.06528
677802	0	0	0
23029	0.4597	0.5245	0.5599
51742	2.963	1.908	1.356
100616220	0	1.341	0
9453	0.1374	0.9173	0.8508
6905	0	0.332	0.1969
148789	0	0.2534	0.1586
2786	0	0	0.01267
1130	0.4638	1.337	0.7062
100302140	0	0	0
105373220	0	0.1967	0.06482
105373210	0	0	0
4811	7.033	11.28	4.591
7107	6.927	8.287	7.933
56605	0	0.4337	0.1286
128178	0	0.1007	0
3964	1.375	3.857	13.06
100287900	0.07526	0.07729	0.275
107985370	0.3445	1.112	1.978
55127	0.4228	1.066	5.095
88	0	0.1523	0.142
4548	0.07516	1.64	1.436
105373220	0	0.2289	0.0724
107985370	0	0.03915	0
645745	0	0	0
6262	1.875	2.399	1.221
100616140	0	0	0
100130330	0.104	0	0
57829	0	0	0
105373220	0	0	0
339535	0	0	0
105373220	0	0	0
105373220	0	0	0
1131	0	0.04332	0.04174
105373220	0	0	0
100506920	0	0	0
100873980	0	0	0
105373220	0	0	0
645884	0	0	0
56776	0	0.02279	0.01352
64388	0	0	0
107985370	0	0.2175	0.1032
105373230	0	0	0.126
100506930	0	0	0
6000	0	0.03479	0.02063
100422860	0	0	0
105373230	0	0	0
2271	0.9943	0.8818	0.1651
8564	0.3481	0.3387	0.2901
105373230	0	0	0.1564
23596	1.072	1.27	0.9041
1122	0	1.055	0.2428
128025	0	0.1201	0.07125
105373230	0	0	0
9156	0	0.05803	0.01721
441925	0	0	0
440738	0	0.07008	0
200150	0	0.1019	0
105373240	0	0.1111	0
105373230	0	0	0
107985470	0	0.4834	0.1433
731275	0	0.1742	0.01721
9859	0.01071	0.6928	0.4044
10806	0.5822	0.6451	0.9891
100616340	0	0	0
10000	0.6266	0.4633	0.9998
105373260	0	0	0
339529	0	0	0
105373260	0	1.032	0.2449
10472	0	0.05103	0.111
440742	0	0	0
112268260	0	0	0
105373260	0.4844	0	0
105373260	0	0.5306	0.1967
105373260	0	0	0.04108
107985370	0	0	0
200159	0.06306	0	0
159	2.374	0.4301	1.309
105373260	0	0.579	0.1374
257044	0.01914	0.1769	0.01166
51029	0.5096	0.7219	0.3853
107985370	0	0	0.07811
112268260	0	0.05579	0
116228	1.745	1.486	3.135
3192	6.265	5.51	4.979
106635530	7.446	7.646	5.038
101928070	0	0.04605	0.1638
84288	1.373	1.674	1.121
107985720	0	0.3388	0.1786
55083	0	0.2211	0.1894
111216280	0	0	0
105373270	0	0	0
105373260	0	0.05604	0.01662
64754	0.347	1.096	3.82
105373270	0	0.4599	0.07792
105373270	0	0.1479	0
101928090	0	0	0
112268280	0	0.1114	0.1404
107985600	0.02926	0	0
107985730	0	0	0
255654	0	0	0
64216	1.579	0.1872	0.222
163882	15.64	22.3	33.95
105373270	0	0.07805	0
102724380	0	0.1624	0
51097	1.316	1.559	3.206
107985370	0	0	0
149134	0	0	0
25909	2.472	2.093	1.748
57116	0	0	0.01774
100533110	0	0.09946	0.05898
93474	0	0	0.09435
79862	0	0	0
400812	0.1749	0.08979	0
388759	0	0	0
7678	0	0.1242	0.3929
112268260	2.859	0.5729	0.8919
100500850	2.306	2.368	1.404
317705	0	0.2073	0
105373270	0	0	0
84838	0.04896	0.06703	0.2584
107985120	0	0	0.1894
107985380	0	0	0.1207
114548	0	0	0.01428
127623	0	0	0
441932	0	0	0
148823	3.739	6.78	3.992
148824	0	0	0.1035
81472	0	0.04059	0
102724450	0.1983	0.1222	0.07245
81470	0	0	0
81469	0	0	0.07097
441933	0	0	0
343169	0	0	0
388761	0	0	0
343170	0	0	0
26188	0	0	0
284532	0	0	0.07097
391189	0	0.2297	0.06811
25893	144.2	237.1	250
343171	3.44	16.37	22.7
343172	0.2804	0.192	0.03795
127608	0	0	0
284521	0	2.126	1.261
391190	0.4617	0	0
391191	0	0	0
26247	0.5858	0.1203	0.1427
81466	0	0	0
26246	0	0.2444	0
105373280	0	0	0
391192	2.193	0	0
388762	0	0	0
127059	0	0	0
391194	0	0	0
127062	0	0	0
26245	0	0	0
391195	0.2251	0	0.06854
127064	0	0	0
391196	0	0	0
127066	0	0	0
127074	0	0	0
254879	0	0.1201	0
26696	0	0	0
81458	0	0	0
401992	0	0.2283	0
105373280	0	0.2669	0.3166
343173	0	0.3489	0
105373280	0	0.2658	0
401993	0	0.1322	0
391211	0	0.117	0
343563	0	0.1174	0
127068	0	0.1163	0
127069	0	0	0
127077	0	0	0
403244	0	0.229	0
403239	0	0	0
401994	0	0	0
101928230	0	0	0
646627	0	0.2806	0
107985750	0	0	0
80851	0.6765	1.15	2.046
100422880	0	0	0
79894	0.8883	3.284	9.868
55657	0	0.04984	0.07389
267002	0	0.07407	0.04393
100189200	0	1.325	0
100189410	0	3.091	0
107987360	0	0	0
105379850	0	0	0
105379520	0.4926	0.08431	0
101060630	0.2744	0.1409	0.08355
107987360	0.3515	0.2406	0.03568
102724250	0	0.1821	0.04798
107987360	0	0	0
105379520	0.08601	0	0
107987360	0.2122	0.2906	0.1723
107987370	0	0.07665	0.0303
102724560	0	0.1238	0
105379520	0.09711	0.5186	0.05914
107987370	0	0	0
440570	0	0	0.02575
107987370	0	0	0
642273	0	0	0
105373320	0	0	0
26751	0	0.3387	0.1552
52	35.4	38.36	39.29
285016	0.7206	0.962	0.7021
101927260	0	0.2024	0.24
105373350	0	0.05168	0.02043
105373350	0	0.159	0.8486
105373350	0	0	0
727944	0	0	0
100996640	0	0	0.2403
101927360	0	0	0
105373350	0	0	0
129787	0.06376	0.131	0.4077
105373350	0	0.08581	0
105373480	0	0	0
105373360	0	0	0.2164
105373480	0	0	0.01254
105373390	0	0.1205	0
339822	0	0.07327	0
101060380	0	0.1604	0
105373480	0	0	0
101060390	0	0	0
54221	0	0.176	0.005219
105373360	0	0	0
7173	0	0	0.06492
102723730	0	0	0
7837	0	0.1455	0.03834
23040	0	0.1042	0.008828
107985840	0	0.05867	0
730811	0	0	0.04072
105373390	0	0	0.2211
107985840	0	0	0
105373390	0	0	0
101927550	0	0	0
107985840	0	0	0
7260	0	0.8878	0.5983
51112	0.3128	0.7668	0.4548
55256	57.01	74.63	45.29
246243	0.2596	0.5183	1.054
100506050	0.4736	0.1621	0.4326
6201	17.77	7.146	17.31
78989	0	0.1393	0
55821	0	0.04988	0.00986
105373390	0	0	0
728597	0	0	0
100505960	0	0	0.05464
105373390	1.078	0.3691	0
105373400	0.07423	0	0
105373400	0	0.0543	0
107985840	0	0.3567	0
727982	0	0.2081	0.04936
105373400	0	0.8224	0.4877
105373400	0	0	0.0972
107985840	0	0	0
107985840	0	0	0
102723820	0	0.1585	0.188
6664	0	0	0.007332
112268410	0	0	0
105373400	0	0	0
150622	0	0.009378	0
102465690	0	0	0
400940	0	0	0
105373400	0	0	0.07158
101929390	0	0	0.03136
105373400	0	0	0.5366
107985840	0	0	0
107985840	0	0.3354	0.03978
102800320	0	0	0
102800310	0	0	0
102466240	0	0	0
400941	0	0	0
105373400	0	0	0
104326050	0	0.2675	0.1587
129607	1.158	2.175	4.17
91543	0	1.286	1.65
386597	0	0	0
9781	0.004159	0.1239	0.02026
101929450	0	0.21	0
107985850	0	0	0
105373410	0.02257	0	0
100506270	0	0	0.1424
105373410	0	0	0
101929510	0.5261	0.2573	0.1068
107985850	0	0.4805	0
101929530	0	0.06878	0.05439
105373410	0	0	0
101929860	0	0	0
105373410	0	0	0
101929550	0	0.453	0.1791
339788	0	0.2056	0
339789	0	0.1642	0.2532
101929570	0.02452	0.02518	0.0224
105373410	0	0	0.09678
100506300	0.6201	0.7075	1.175
3398	3.921	2.228	5.03
107985850	0	0	0
57498	3.217	4.214	1.975
129642	6.575	8.271	7.132
105373410	0	0	0
105373420	0	0	0
105373420	0	0	0.186
105373420	0	0.1183	0
100506320	0	0	0
8853	11.93	17.13	9.995
107985850	0	0.0315	0.01868
9270	5.566	7.541	3.997
51692	2.19	1.048	0.1645
285148	0.4096	0.3043	0.1486
6868	0.03248	0.4836	0.2275
107985850	0	1.645	0
101929640	0	0.04694	0
10971	63.12	69.23	84.48
105373420	0	0.9678	0.1148
105373420	0	0	0
100996550	0.5951	0.7945	0.3987
105373420	0	0	0.03708
9014	0	0.2499	0.1976
105373420	0	0	0
29841	11.14	7.344	0.5546
107985850	0	0.1197	0
112268410	4.014	1.898	1.962
101929880	1.732	1.384	2.11
8462	1.084	2.717	1.841
192668	0.279	0.1637	0.267
6241	1.529	0.6626	0.2911
100422930	0	0	0
105373420	0	0.141	0.0418
101929690	0	0	0.03012
3241	30.85	42.08	14.77
4953	82.03	116.4	105.2
100302740	0	0	0
101929720	6.389	2.902	1.721
105373430	0	0	0
79954	0.2201	0.3578	0.1117
106479520	0.05193	0.16	0
245973	0.1087	0.3797	0.3311
105373430	0	0.7824	0
10130	0.6746	2.321	1.541
101929730	0	0	0
3754	0	0	0
285150	0	0.06807	0
130813	0.02676	0.1923	0.04074
130814	1.135	2.454	0.9825
9475	5.852	9.975	4.988
100874060	0	0	0.7444
105373430	0	0	0
1876	0.06288	0.3659	0.1404
9687	0	0.07045	0.01253
100616470	0	0	0
23620	0	0	0.07904
23175	0	0.09359	0.2934
100506400	0	0	0
101929750	0	0	0.01277
100422860	0	0	1.61
105373430	0.05569	0.5147	0.1357
100423000	0	0	0
100506460	0	0.0801	0.02375
105373430	0	0.2005	0.1189
105373430	0	0	0
100500880	0	3.091	0
105373430	0	0	0
107985850	0	0.3207	0.07133
28951	0	0.07574	0.05989
100422990	0	0	0
100506470	0	0	0
105373440	0	0	0
105373480	0	0	0
105373440	0	0	0
105373480	0	0	0
105373440	0	0	0.07636
107985850	0	0.1356	0.0402
100499170	0.03094	0.2859	0
151354	0	0	0.05009
51594	5.137	5.721	3.563
105373440	0.2701	0.1387	0.2056
1653	0	1.075	1.355
101926970	0.5792	0	0
103752550	0	0	0
10408	0.3525	0.8275	0.06134
4613	0.03708	0.1142	0.02258
104797540	0	0.3393	0
105373440	0	0	0
107985860	0	0.1761	0
105373440	0.8746	0.8165	0.04842
81553	0.1249	0.1069	1.508
107985810	0	0.07788	0
105373450	0	0.2084	0
105373450	0	0	0.1287
729475	0	0.01705	0
7447	0	0.1552	0
79677	0	0.5595	0.5263
348654	0	0.05479	0
105373450	0.02766	0.1704	0.06738
343930	0	0	0
112267890	0	0	0
3790	0	0	0.02264
105373450	0	0.03094	0
105373450	0.01441	0.0444	0.01317
100526790	0	0.149	0.2651
57665	0	0.2854	0.6346
105373460	0.2187	0.07487	0.01776
93034	0	0.03817	0
400945	0	0	0.1016
105373460	0	0	0.08076
100616310	0	0	0
130497	0	0	0.02166
101928200	0	0.4696	0.06962
105373460	0	0	0
105373460	0	0.02872	0.01703
105373460	0	0.07308	0
105373460	0	0	0
400946	0	0.2215	0.1751
130502	1.958	1.419	4.208
57539	0	0.01579	0.1124
101928220	0	0	0.1148
4148	0	0	0.02581
9741	1.588	4.81	3.82
105373460	0	0	0.0836
107985810	0	0	0
6382	0	0	0
23369	0.9812	0.9808	0.5936
105373460	0	0	0.02265
388	0	0.09404	0.08365
107985860	0	0	0
102724950	0	0	0.05757
64342	1.998	0.807	0.3569
100874340	0	0	0
105373470	0	0	0
151449	0	0.02402	0.01424
60526	0	0.1791	0.1461
101928270	0	0	0
338	0	0.007881	0.01402
100129280	0	0.02762	0
105374320	0	0	0.02593
105374320	0	0	0
100507560	0	0	0
107984020	0	0	0
101929230	0	0.1069	0.09507
645949	0	0.3663	0.09309
105374320	0	0	0.06383
105374320	0	0.09244	0
102723360	0	0	0
107985860	0	0	0
101929250	0	0.03828	0
107985790	0	0	0
107985860	0	0.937	0
107985860	0	0.1367	0.02027
102723390	0	0	0
105374320	0.02971	0.1525	0.03618
114818	0	0.01605	0.009518
105374320	0	0.3123	0
102723400	0	0	0
54454	0.1101	0.2558	0.2046
165324	7.24	7.531	6.197
388931	26.29	40.72	24.22
80304	0.02747	0.05642	0.2342
2281	18.56	19.09	14.29
51639	2.164	6.154	6.59
375190	1.682	1.462	1.813
9540	1.046	1.031	0.5859
375189	0	0.6803	0.2421
105374330	0	0	0
653140	0	0	0
50618	0.7821	1.843	1.222
105374330	1.016	0	0
8648	7.432	10.46	7.641
391356	3.221	7.199	3.808
105369160	0	0.3451	0
79172	2.15	2.484	1.86
109	5.777	10.04	7.517
105377630	0	0	0
51277	0	0.3648	0.0509
729723	0	0.2381	0.01412
22979	0	0.02771	0.03286
5443	1.094	0.2996	0.8439
106144570	0	0.2388	0
1788	0.08915	0.5035	0.2715
100302250	0	0	0
1838	0.4018	0.5286	0.5811
101929270	0.08981	0.09223	0.1276
105374330	0	0	0
55252	0.254	0.08415	0.0998
3797	5.162	7.313	5.401
10890	30.33	47	27.49
105374330	2.39	1.299	2.568
150946	0	0	0
3030	6.076	5.143	4.104
3032	2.535	4.567	4.794
105374330	0	0.1682	0.02217
165082	0	0.1262	0.08422
85465	0	0.1794	0.2291
92749	0	0	0.02652
9381	0	0.01467	0
339778	0	0	0
130106	0	0.05117	0
3777	0	0.03553	0
54978	0	0.02852	0.1691
1058	0	0	0.04615
56896	0.01901	0.1757	0
22924	0	0	0.05777
100129720	0	0.1973	0.234
54867	1.153	1.498	0.9916
100874030	3.195	3.281	0.973
100189020	4.454	1.525	1.808
60509	220.3	196.6	294.7
100128730	4042	3536	5342
11117	0	4.234	1.51
3795	0	0.4659	0.6118
10669	0	0.1237	0.2201
84696	0	0.113	0.2682
10113	0	0.5077	1.566
339779	0	0	0.03287
150921	0	0.1783	0.02643
8884	0	0.1413	0.03353
51374	8.48	8.549	5.733
790	0.02874	0.5903	0.06126
7781	0	0.1502	0.01782
285126	0	0	0
57159	0	0	0.03164
7349	0	0	0
4358	0.4032	0.9833	1.243
2976	0.0219	0.4273	0.3201
100505620	0	0.5293	0.3139
105374360	0	0	0
8890	1.15	0.7513	0.2864
9784	9.705	13.42	8.854
130557	0.08847	0.09085	0.1616
5496	1.079	4.482	2.3
2498	157.3	165.3	224.9
29959	15.67	16.75	16.8
200634	0	0	0
26160	0.1126	0.1735	0.02572
64838	0	0.4652	0.4483
2646	0	1.294	0.1771
84226	0	0	0
84450	0	0.3004	0.01781
79635	0	0	0.04518
11321	0.9052	0.5915	0.7016
9913	0.3965	0.8144	0.5973
22950	1.131	0.5621	0.5333
100130000	0	0	0
105374380	0	0	0
9553	3.348	1.504	3.313
64080	0	0.2794	0.02762
9577	11.23	14.9	15.48
100302650	0.06533	0.7379	0.1989
105374370	0	0	0
100422960	0	0	0.7952
